Id,Label,month
2021-07-30_4434.txt,Israel’s war on (‘anti-Semitic’) ice cream,7
2024-03-29_224.txt,"Japan to resume funding to UNRWA, following Sweden, Finland and Canada",3
2022-09-02_3971.txt,Justice for Shireen: The Israeli investigation – Part 1,9
2023-10-10_3261.txt,Major international airlines suspend flights to Israel amid war on Gaza,10
2023-10-18_3034.txt,"Nice’s Atal, Mainz’s El Ghazi suspended for Israel-Palestine conflict posts",10
2022-05-15_4157.txt,‘Why should I leave?’: Palestinian Bedouins decry expulsion,5
2022-04-21_4231.txt,Israeli police fire rubber bullets in new Al-Aqsa incursion,4
2022-12-21_3841.txt,Why do so few Israelis refuse the military draft?,12
2022-05-17_4150.txt,US plan to remove Kahanist group from ‘terror’ list draws concern,5
2023-06-02_3529.txt,The Tories can never be true friends of Palestine,6
2022-06-23_4077.txt,Why are Arab nations teaming up with Israel?,6
2022-01-04_4294.txt,Israel agrees to release Palestinian prisoner on hunger strike,1
2023-12-30_1559.txt,"Israel-Hamas war: List of key events, day 85",12
2023-12-20_1679.txt,"Israel-Hamas war: List of key events, day 75",12
2023-12-25_1615.txt,"Israel-Hamas war: List of key events, day 80",12
2023-12-21_1667.txt,"Israel-Hamas war: List of key events, day 76",12
2023-12-22_1650.txt,"Israel-Hamas war: List of key events, day 77",12
2023-12-26_1600.txt,"Israel-Hamas war: List of key events, day 81",12
2024-04-17_17.txt,"Israel’s war on Gaza: List of key events, day 194",4
2024-04-17_18.txt,Israel’s war on Gaza updates: World awaits threatened attack on Iran,4
2024-03-19_321.txt,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,3
2024-04-08_103.txt,ICJ updates: Nicaragua’s case against Germany over Israel’s war on Gaza,4
2024-04-15_33.txt,"Israel’s war on Gaza: List of key events, day 192",4
2024-04-12_63.txt,"Israel’s war on Gaza: List of key events, day 189",4
2024-01-29_1239.txt,"Israel, genocide and whether the ICJ matters",1
2024-02-21_1003.txt,ICJ hearings on Israel’s occupation of Palestine updates: Day three,2
2024-03-15_353.txt,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,3
2023-12-21_1670.txt,Israel-Hamas war updates: Hunger in Gaza ‘highest ever recorded’ – Report,12
2023-11-04_2595.txt,Israel-Hamas war updates: Another Gaza school hit by heavy Israeli bombing,11
2023-12-20_1681.txt,"Israel-Hamas war updates: Death toll in Gaza hits 20,000 as fighting rages",12
2023-12-27_1592.txt,"Israel-Hamas war updates: Israel, Turkey in war of words",12
2023-12-11_1823.txt,Israel-Hamas war updates: Gaza ‘fast becoming unlivable’ as fighting rages,12
2023-11-04_2572.txt,Israel-Hamas war updates: Israeli air strikes pound Gaza as troops encircle,11
2024-04-14_45.txt,Israel’s war on Gaza updates: UN chief says Middle East ‘on the brink’,4
2024-01-12_1431.txt,ICJ updates: Israel’s response to South Africa’s genocide case,1
2024-02-12_1123.txt,Israel’s war on Gaza updates: Calls to stave off Rafah offensive grow,2
2024-01-09_1465.txt,"Israel’s war on Gaza: List of key events, day 95",1
2023-10-21_2952.txt,"Russia-Ukraine war: List of key events, day 605",10
2023-10-28_2786.txt,Israel-Hamas war updates: ‘Long and difficult’ fight as Israel pummels Gaza,10
2024-04-10_76.txt,The Take: How do the hungry mark Eid al-Fitr in Gaza?,4
2024-04-05_131.txt,Did Israel intentionally target a World Central Kitchen convoy in Gaza?,4
2024-01-08_1472.txt,"Israel’s war on Gaza: List of key events, day 94",1
2023-10-13_3138.txt,Israel-Hamas war updates: Iran tells Israel to stop before ‘it’s too late’,10
2023-10-15_3109.txt,"Israel-Hamas war updates: Up to 250 captives held in Gaza, Hamas says",10
2023-10-17_3046.txt,Israel-Hamas war updates: Biden says 20 aid trucks to enter Gaza via Egypt,10
2022-09-25_3934.txt,Hell revisited: Surviving Israel’s bombs to get married,9
2023-05-13_3567.txt,Palestine updates: Gaza truce reported between warring sides,5
2023-07-05_3456.txt,Jenin updates: Residents start rebuilding after Israeli attack,7
2024-04-08_100.txt,Paddy Cosgrave returns to Web Summit after resigning over Israel criticism,4
2024-01-29_1234.txt,Qatar vs Palestine 2-1: AFC Asian Cup 2023 – as it happened,1
2023-01-31_3756.txt,Palestinians in Khan al-Ahmar stand ground amid displacement plan,1
2023-05-10_3585.txt,Israel-Palestine updates: Rocket fire after Gaza bombed,5
2023-10-20_2962.txt,EU staffers criticise von der Leyen’s ‘uncontrolled’ support of Israel,10
2024-03-28_235.txt,Are US-South Africa ties at breaking point over Israel’s war on Gaza?,3
2023-10-11_3228.txt,"Israel-Hamas war: List of key events, day 5",10
2023-12-07_1890.txt,UN secretary-general invokes Article 99 on Gaza,12
2022-08-07_4022.txt,The Gaza Strip explained in maps,8
2023-10-13_3168.txt,"Israel using white phosphorus in Gaza, Lebanon, endangering civilians: HRW",10
2023-04-03_3658.txt,Analysis: Why does Israel’s Ben-Gvir want a ‘national guard’?,4
2023-08-27_3365.txt,"Who is Israel’s far-right, pro-settler Security Minister Ben-Gvir?",8
2022-08-22_3985.txt,US court rejects Ben & Jerry’s push to block sales in West Bank,8
2024-04-07_115.txt,Israel’s message: ‘Don’t feed the Palestinians’,4
2022-05-13_4175.txt,UN experts condemn Shireen Abu Akleh’s killing: Latest updates,5
2022-12-24_3836.txt,‘An empty seat at the table’: Christmas without Shireen Abu Akleh,12
2022-09-06_3954.txt,Shireen Abu Akleh: How Biden team redefined ‘accountability’,9
2022-05-20_4134.txt,"US urges probe, accountability for Shireen Abu Akleh’s killing",5
2021-08-02_4432.txt,That time an Israeli-Palestinian ice cream feud refused to melt,8
2024-04-02_183.txt,"Japan lifts pause in funding for UNRWA, following Canada, Australia",4
2022-09-05_3962.txt,Justice for Shireen: The American investigation – Part 2,9
2024-02-28_921.txt,"Are airlines returning to Israel, despite the war on Gaza?",2
2023-11-03_2596.txt,Anwar El Ghazi’s contract terminated by Mainz over Israel-Palestine posts,11
2023-01-04_3810.txt,Palestinian villagers in Masafer Yatta face immediate expulsion,1
2022-04-21_4232.txt,Israeli fighter jets attack Gaza for second time in a week,4
2022-12-26_3832.txt,Returning to Gaza’s berries under blockade,12
2022-05-20_4135.txt,US removes ultranationalist Israeli group from ‘terror’ list,5
2023-11-20_2215.txt,UK Labour’s failure to call for a Gaza ceasefire is not surprising,11
2022-10-06_3922.txt,The digital occupation of Palestine,10
2022-03-10_4267.txt,‘Love for a free life’: Why Palestinian prisoners hunger strike,3
